OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length,Date
6409,13,Limerick,194899,2020-11-01 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,2075,1064.65400027707,,,7206726911.85791,673892.690484703,2020-11-01
6410,14,Longford,40873,2020-11-01 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,578,1414.13647150931,,,3097977868.80127,315245.172822004,2020-11-01
6411,15,Louth,128884,2020-11-01 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1700,1319.01554886565,,,2386326963.30518,352203.517153586,2020-11-01
6412,16,Mayo,130507,2020-11-01 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,1191,912.59472671964,,,16036984139.0337,2101964.07657906,2020-11-01
6413,17,Meath,195044,2020-11-01 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,2974,1524.78415126843,,,6658570745.56543,554844.750540487,2020-11-01
6414,18,Monaghan,61386,2020-11-01 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,1119,1822.89121298016,,,3768943156.93945,392803.047266063,2020-11-01
6415,19,Offaly,77961,2020-11-01 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,1043,1337.84841138518,,,5558826350.06201,561440.378583655,2020-11-01
6416,20,Roscommon,64544,2020-11-01 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,789,1222.42191373327,,,7278743875.74121,622494.154575241,2020-11-01
6417,21,Sligo,65535,2020-11-01 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,642,979.62920576791,,,5348370378.15381,682286.870285499,2020-11-01
6418,22,Tipperary,159553,2020-11-01 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,1223,766.516455347126,,,11551196729.2788,781276.579658177,2020-11-01
6419,23,Waterford,116176,2020-11-01 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,752,647.293761189919,,,4848379554.98291,643184.903993029,2020-11-01
6420,24,Westmeath,88770,2020-11-01 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,1418,1597.3865044497,,,5208705730.30273,422669.332716032,2020-11-01
6421,25,Wexford,149722,2020-11-01 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,1096,732.023349941892,,,6332221063.42285,589324.476745023,2020-11-01
6422,26,Wicklow,142425,2020-11-01 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1310,919.782341583289,,,5580728578.64697,427539.198566779,2020-11-01
6423,1,Carlow,56932,2020-11-02 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,556,976.603667533197,,,2432351721.08691,319348.572538664,2020-11-02
6424,2,Cavan,76176,2020-11-02 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,2075,2723.95505145978,,,5575009910.82324,515954.496459225,2020-11-02
6425,3,Clare,118817,2020-11-02 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,1313,1105.06072363382,,,8722541705.68115,1013948.95023179,2020-11-02
6426,4,Cork,542868,2020-11-02 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,5595,1030.6372819912,,,19529490885.5488,2129949.40863365,2020-11-02
6427,5,Donegal,159192,2020-11-02 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,2195,1378.83813256948,,,14624041936.8887,2145085.77438756,2020-11-02
6428,6,Dublin,1347359,2020-11-02 00:00:00+00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,24198,1795.95787017417,,,2612632654.59473,449433.53182733,2020-11-02
6429,7,Galway,258058,2020-11-02 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,2334,904.447837307892,,,17079158586.2568,1972288.28611619,2020-11-02
6430,8,Kerry,147707,2020-11-02 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,1098,743.363550813435,,,12483603408.0742,1753779.81860439,2020-11-02
6431,9,Kildare,222504,2020-11-02 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3778,1697.94700319994,,,4726063621.61621,422182.036778848,2020-11-02
6432,10,Kilkenny,99232,2020-11-02 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,783,789.059980651403,,,5585391835.08203,453397.572162214,2020-11-02
6433,11,Laois,84697,2020-11-02 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,846,998.854741017982,,,4731211499.44824,398512.462211564,2020-11-02
6434,12,Leitrim,32044,2020-11-02 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,230,717.763075770815,,,4618679672.90234,453253.685043117,2020-11-02
6435,13,Limerick,194899,2020-11-02 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,2081,1067.73251786823,,,7206726911.85791,673892.690484703,2020-11-02
6436,14,Longford,40873,2020-11-02 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,580,1419.02967729308,,,3097977868.80127,315245.172822004,2020-11-02
6437,15,Louth,128884,2020-11-02 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1717,1332.2057043543,,,2386326963.30518,352203.517153586,2020-11-02
6438,16,Mayo,130507,2020-11-02 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,1198,917.958423686086,,,16036984139.0337,2101964.07657906,2020-11-02
6439,17,Meath,195044,2020-11-02 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,3009,1542.72882016366,,,6658570745.56543,554844.750540487,2020-11-02
6440,18,Monaghan,61386,2020-11-02 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,1126,1834.29446453589,,,3768943156.93945,392803.047266063,2020-11-02
6441,19,Offaly,77961,2020-11-02 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,1043,1337.84841138518,,,5558826350.06201,561440.378583655,2020-11-02
6442,20,Roscommon,64544,2020-11-02 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,795,1231.71789786812,,,7278743875.74121,622494.154575241,2020-11-02
6443,21,Sligo,65535,2020-11-02 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,650,991.836423285267,,,5348370378.15381,682286.870285499,2020-11-02
6444,22,Tipperary,159553,2020-11-02 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,1234,773.410716188351,,,11551196729.2788,781276.579658177,2020-11-02
6445,23,Waterford,116176,2020-11-02 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,768,661.065968874811,,,4848379554.98291,643184.903993029,2020-11-02
6446,24,Westmeath,88770,2020-11-02 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,1426,1606.39855807142,,,5208705730.30273,422669.332716032,2020-11-02
6447,25,Wexford,149722,2020-11-02 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,1101,735.362872523744,,,6332221063.42285,589324.476745023,2020-11-02
6448,26,Wicklow,142425,2020-11-02 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1310,919.782341583289,,,5580728578.64697,427539.198566779,2020-11-02
6449,1,Carlow,56932,2020-11-03 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,556,976.603667533197,,,2432351721.08691,319348.572538664,2020-11-03
6450,2,Cavan,76176,2020-11-03 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,2078,2727.89329972695,,,5575009910.82324,515954.496459225,2020-11-03
6451,3,Clare,118817,2020-11-03 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,1320,1110.95213647879,,,8722541705.68115,1013948.95023179,2020-11-03
6452,4,Cork,542868,2020-11-03 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,5642,1039.29500357361,,,19529490885.5488,2129949.40863365,2020-11-03
6453,5,Donegal,159192,2020-11-03 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,2211,1388.88888888889,,,14624041936.8887,2145085.77438756,2020-11-03
6454,6,Dublin,1347359,2020-11-03 00:00:00+00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,24343,1806.71966417265,,,2612632654.59473,449433.53182733,2020-11-03
6455,7,Galway,258058,2020-11-03 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,2369,918.010679769664,,,17079158586.2568,1972288.28611619,2020-11-03
6456,8,Kerry,147707,2020-11-03 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,1118,756.903870500382,,,12483603408.0742,1753779.81860439,2020-11-03
6457,9,Kildare,222504,2020-11-03 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3790,1703.3401646712,,,4726063621.61621,422182.036778848,2020-11-03
6458,10,Kilkenny,99232,2020-11-03 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,794,800.1451144792,,,5585391835.08203,453397.572162214,2020-11-03
6459,11,Laois,84697,2020-11-03 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,850,1003.5774584696,,,4731211499.44824,398512.462211564,2020-11-03
6460,12,Leitrim,32044,2020-11-03 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,230,717.763075770815,,,4618679672.90234,453253.685043117,2020-11-03
6461,13,Limerick,194899,2020-11-03 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,2107,1081.07276076327,,,7206726911.85791,673892.690484703,2020-11-03
6462,14,Longford,40873,2020-11-03 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,581,1421.47628018496,,,3097977868.80127,315245.172822004,2020-11-03
6463,15,Louth,128884,2020-11-03 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1724,1337.63694484963,,,2386326963.30518,352203.517153586,2020-11-03
6464,16,Mayo,130507,2020-11-03 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,1210,927.153332771422,,,16036984139.0337,2101964.07657906,2020-11-03
6465,17,Meath,195044,2020-11-03 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,3029,1552.98291667521,,,6658570745.56543,554844.750540487,2020-11-03
6466,18,Monaghan,61386,2020-11-03 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,1129,1839.18157234549,,,3768943156.93945,392803.047266063,2020-11-03
6467,19,Offaly,77961,2020-11-03 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,1041,1335.28302612845,,,5558826350.06201,561440.378583655,2020-11-03
6468,20,Roscommon,64544,2020-11-03 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,808,1251.85919682697,,,7278743875.74121,622494.154575241,2020-11-03
6469,21,Sligo,65535,2020-11-03 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,656,1000.99183642329,,,5348370378.15381,682286.870285499,2020-11-03
6470,22,Tipperary,159553,2020-11-03 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,1245,780.304977029576,,,11551196729.2788,781276.579658177,2020-11-03
6471,23,Waterford,116176,2020-11-03 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,773,665.369783776339,,,4848379554.98291,643184.903993029,2020-11-03
6472,24,Westmeath,88770,2020-11-03 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,1434,1615.41061169314,,,5208705730.30273,422669.332716032,2020-11-03
6473,25,Wexford,149722,2020-11-03 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,1101,735.362872523744,,,6332221063.42285,589324.476745023,2020-11-03
6474,26,Wicklow,142425,2020-11-03 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1316,923.995085132526,,,5580728578.64697,427539.198566779,2020-11-03
6475,1,Carlow,56932,2020-11-04 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,562,987.142556031757,,,2432351721.08691,319348.572538664,2020-11-04
6476,2,Cavan,76176,2020-11-04 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,2083,2734.4570468389,,,5575009910.82324,515954.496459225,2020-11-04
6477,3,Clare,118817,2020-11-04 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,1334,1122.73496216871,,,8722541705.68115,1013948.95023179,2020-11-04
6478,4,Cork,542868,2020-11-04 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,5692,1048.50534568256,,,19529490885.5488,2129949.40863365,2020-11-04
6479,5,Donegal,159192,2020-11-04 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,2286,1436.00180913614,,,14624041936.8887,2145085.77438756,2020-11-04
6480,6,Dublin,1347359,2020-11-04 00:00:00+00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,24459,1815.32909937144,,,2612632654.59473,449433.53182733,2020-11-04
6481,7,Galway,258058,2020-11-04 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,2391,926.53589503135,,,17079158586.2568,1972288.28611619,2020-11-04
6482,8,Kerry,147707,2020-11-04 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,1164,788.046605780362,,,12483603408.0742,1753779.81860439,2020-11-04
6483,9,Kildare,222504,2020-11-04 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3811,1712.77819724589,,,4726063621.61621,422182.036778848,2020-11-04
6484,10,Kilkenny,99232,2020-11-04 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,806,812.237987745888,,,5585391835.08203,453397.572162214,2020-11-04
6485,11,Laois,84697,2020-11-04 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,857,1011.84221400994,,,4731211499.44824,398512.462211564,2020-11-04
6486,12,Leitrim,32044,2020-11-04 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,230,717.763075770815,,,4618679672.90234,453253.685043117,2020-11-04
6487,13,Limerick,194899,2020-11-04 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,2151,1103.64855643179,,,7206726911.85791,673892.690484703,2020-11-04
6488,14,Longford,40873,2020-11-04 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,588,1438.60250042816,,,3097977868.80127,315245.172822004,2020-11-04
6489,15,Louth,128884,2020-11-04 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1737,1347.72353434096,,,2386326963.30518,352203.517153586,2020-11-04
6490,16,Mayo,130507,2020-11-04 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,1226,939.413211551871,,,16036984139.0337,2101964.07657906,2020-11-04
6491,17,Meath,195044,2020-11-04 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,3063,1570.41488074486,,,6658570745.56543,554844.750540487,2020-11-04
6492,18,Monaghan,61386,2020-11-04 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,1131,1842.43964421855,,,3768943156.93945,392803.047266063,2020-11-04
6493,19,Offaly,77961,2020-11-04 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,1044,1339.13110401355,,,5558826350.06201,561440.378583655,2020-11-04
6494,20,Roscommon,64544,2020-11-04 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,810,1254.95785820526,,,7278743875.74121,622494.154575241,2020-11-04
